Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20200103|AABB|2837335|0|5205954|O
20200103|AABVF|22000|0|22000|O
20200103|AACAY|15779|0|32665|O
20200103|AACH|15084|0|48084|O
20200103|AAGIY|77914|0|117460|O
20200103|AAPT|9000|0|9000|O
20200103|AASP|530|0|530|O
20200103|AASZF|400|0|1600|O
20200103|AATRL|682|0|5307|O
20200103|AAVMY|43|0|6210|O
20200103|AAVVF|1950|0|13516|O
20200103|AAWC|3774366|0|12098614|O
20200103|ABBRF|14000|0|60201|O
20200103|ABCE|17408422|0|27132401|O
20200103|ABCFF|14037|0|180871|O
20200103|ABCZY|949|0|2690|O
20200103|ABILF|9440|0|28742|O
20200103|ABLZF|482|0|17166|O
20200103|ABMBF|16000|0|18500|O
20200103|ABML|1229457|0|4827330|O
20200103|ABMT|5|0|5|O
20200103|ABNAF|1000|0|3622|O
20200103|ABVC|3041|0|4041|O
20200103|ABWN|9465143|0|9575610|O
20200103|ACAN|10496|0|26862|O
20200103|ACAZF|2843|0|4814|O
20200103|ACBM|100|0|100|O
20200103|ACCA|300|0|21800|O
20200103|ACCR|102054|0|440841|O
20200103|ACCYY|79944|0|151440|O
20200103|ACDVF|3220|0|24467|O
20200103|ACFN|1364|0|12365|O
20200103|ACGBY|246|0|2949|O
20200103|ACKAY|582|0|1183|O
20200103|ACKRF|65900|0|65900|O
20200103|ACLLF|97|0|237|O
20200103|ACOPF|336|0|7084|O
20200103|ACOPY|1556|0|2218|O
20200103|ACPGF|9000|0|9000|O
20200103|ACRGF|34749|0|82904|O
20200103|ACRL|1292555|0|1884954|O
20200103|ACSAY|9125|0|72373|O
20200103|ACUR|6921|0|7547|O
20200103|ADAC|228999|0|824914|O
20200103|ADDYY|4937|0|18905|O
20200103|ADFS|21000|0|21500|O
20200103|ADGO|28300480|0|38305757|O
20200103|ADMT|57415|0|73748|O
20200103|ADOM|22120|0|89122|O
20200103|ADRNY|11581|0|28431|O
20200103|ADRZY|115|0|115|O
20200103|ADSV|3868344|0|10934332|O
20200103|ADYEY|82427|0|87375|O
20200103|ADYYF|25|0|19542|O
20200103|AEGG|1429|0|1429|O
20200103|AEPT|25500|0|25500|O
20200103|AERG|12793|0|13093|O
20200103|AESEW|2180|0|12760|O
20200103|AETUF|151000|0|202999|O
20200103|AEXAF|2|0|2|O
20200103|AEXAY|6331|0|12538|O
20200103|AFFS|9855|0|19087|O
20200103|AFFT|2127|0|9727|O
20200103|AFFU|1000|0|4000|O
20200103|AFFY|13400|0|32038|O
20200103|AFHBL|1175|0|1475|O
20200103|AFLYY|420|0|4295|O
20200103|AFOM|1525765|0|2400765|O
20200103|AFSIC|690|0|1614|O
20200103|AFSIM|661|0|800|O
20200103|AFSIN|1107|0|3210|O
20200103|AFSIP|3643|0|9013|O
20200103|AFTM|626680|0|1894380|O
20200103|AFTPF|3250|0|4354|O
20200103|AGCCF|81000|0|173555|O
20200103|AGEEF|106089|0|202593|O
20200103|AGESY|951|0|1324|O
20200103|AGFAF|1255322|0|1450714|O
20200103|AGFMF|10|0|20|O
20200103|AGGFF|18505|0|178719|O
20200103|AGHC|48900|0|61084|O
20200103|AGLXY|700|0|7449|O
20200103|AGNPF|4000|0|25023|O
20200103|AGPPF|108|0|308|O
20200103|AGSO|5000|0|5000|O
20200103|AGTK|187770|0|274920|O
20200103|AGUNF|92000|0|92000|O
20200103|AHCHY|4255|0|8869|O
20200103|AHEXY|21577|0|35543|O
20200103|AHFD|2550000|0|2550000|O
20200103|AHGIF|2550|0|2550|O
20200103|AHIX|4674000|0|5105144|O
20200103|AHKSY|17955|0|24330|O
20200103|AHOTF|1124|0|4600|O
20200103|AILLL|100|0|220|O
20200103|AIPUY|221|0|244|O
20200103|AIQUY|34998|0|52148|O
20200103|AIRRF|13868|0|27057|O
20200103|AIRYY|30|0|60|O
20200103|AITX|69433500|0|170517248|O
20200103|AJMPF|24|0|363|O
20200103|AKAOQ|1000|0|165168|O
20200103|AKBLF|20|0|20|O
20200103|AKZOY|16923|0|22106|O
20200103|ALBKF|8|0|4203|O
20200103|ALBKY|5045|0|15776|O
20200103|ALEAF|40742|0|99774|O
20200103|ALFVY|4304|0|18201|O
