Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20200102|AABB|325100|0|558799|O
20200102|AACAF|1800|0|1800|O
20200102|AACAY|2260|0|19087|O
20200102|AACS|724|0|724|O
20200102|AAGIY|78737|0|172812|O
20200102|AAIGF|500|0|64441|O
20200102|AASZF|190|0|190|O
20200102|AATDF|6000|0|6000|O
20200102|AATRL|100|0|417|O
20200102|AAVMY|313704|0|349959|O
20200102|AAVVF|2050|0|14374|O
20200102|AAVXF|700|0|725|O
20200102|AAWC|10000|0|60005|O
20200102|ABBRF|24000|0|44000|O
20200102|ABCE|19527726|0|49027587|O
20200102|ABCFF|66000|0|190039|O
20200102|ABCP|2500|0|2500|O
20200102|ABCZF|139|0|210|O
20200102|ABCZY|956|0|3098|O
20200102|ABILF|54|0|37358|O
20200102|ABKB|300|0|300|O
20200102|ABLT|23|0|36|O
20200102|ABLZF|100|0|2773|O
20200102|ABMBF|13105|0|15605|O
20200102|ABML|353156|0|2223013|O
20200102|ABMT|40|0|40|O
20200102|ABNAF|9500|0|89650|O
20200102|ABPR|341000|0|342212|O
20200102|ABVC|1000|0|2300|O
20200102|ABVG|65000|0|65000|O
20200102|ABWN|2390020|0|2400053|O
20200102|ACAN|22|0|4996|O
20200102|ACAZF|519|0|3004|O
20200102|ACCA|19200|0|126680|O
20200102|ACCR|241468|0|712220|O
20200102|ACCYY|57490|0|129174|O
20200102|ACDVF|2884|0|4649|O
20200102|ACFN|10502|0|13350|O
20200102|ACGBY|1756|0|4523|O
20200102|ACGX|5000|0|9035|O
20200102|ACKAY|1|0|764|O
20200102|ACKRF|188500|0|265900|O
20200102|ACLLF|42|0|151|O
20200102|ACNNF|20980|0|52215|O
20200102|ACOPF|2605|0|3545|O
20200102|ACOPY|10|0|310|O
20200102|ACRFF|7598|0|7598|O
20200102|ACRGF|57939|0|167077|O
20200102|ACRL|1493082|0|2309418|O
20200102|ACSAY|46327|0|162978|O
20200102|ACUIF|50|0|16450|O
20200102|ACUR|120|0|8910|O
20200102|ADAC|73050|0|74200|O
20200102|ADDDF|20|0|21|O
20200102|ADDYY|5153|0|22453|O
20200102|ADFS|16000|0|18000|O
20200102|ADGO|1405000|0|6438788|O
20200102|ADHC|900000|0|925000|O
20200102|ADIA|78300|0|140000|O
20200102|ADLI|295|0|590|O
20200102|ADMLF|338|0|1538|O
20200102|ADOM|71517|0|179749|O
20200102|ADOOY|6|0|6|O
20200102|ADRNY|16376|0|79145|O
20200102|ADSV|4716767|0|16170504|O
20200102|ADVT|120000|0|220000|O
20200102|ADVZF|3000|0|33310|O
20200102|ADWPF|555|0|1555|O
20200102|ADYEY|13009|0|15533|O
20200102|ADYX|100|0|316|O
20200102|ADYYF|22|0|409|O
20200102|AEEX|2|0|2|O
20200102|AEGOF|100|0|100|O
20200102|AEPT|2500|0|4506|O
20200102|AERG|66044|0|82992|O
20200102|AERO|1314|0|4131|O
20200102|AESEW|23900|0|46400|O
20200102|AETUF|4470|0|60873|O
20200102|AEXAY|9200|0|15952|O
20200102|AEXE|302000|0|422000|O
20200102|AFFS|4597|0|10300|O
20200102|AFFT|480|0|2750|O
20200102|AFHBL|123|0|331|O
20200102|AFOM|4903333|0|19876265|O
20200102|AFSIA|10|0|56|O
20200102|AFSIB|225|0|2257|O
20200102|AFSIC|1878|0|2715|O
20200102|AFSIM|120|0|1122|O
20200102|AFSIN|2275|0|3575|O
20200102|AFSIP|200|0|1040|O
20200102|AFTM|2391322|0|8307495|O
20200102|AFTPF|25|0|25|O
20200102|AGEEF|66026|0|128183|O
20200102|AGESY|1645|0|2842|O
20200102|AGFAF|71733|0|319305|O
20200102|AGGFF|32530|0|78849|O
20200102|AGLNF|100|0|100|O
20200102|AGMJF|500|0|500|O
20200102|AGNPF|67500|0|121750|O
20200102|AGPPF|21|0|21|O
20200102|AGTK|40133|0|44365|O
20200102|AGZNF|100|0|100|O
20200102|AHAD|8900|0|11400|O
20200102|AHCHY|2560|0|6749|O
20200102|AHEXY|14473|0|37132|O
20200102|AHFD|3596500|0|3596500|O
20200102|AHGIF|154|0|154|O
20200102|AHIX|1939000|0|3188999|O
20200102|AHKSY|14801|0|20189|O
20200102|AHOTF|5548|0|8728|O
20200102|AIBGY|11059|0|12203|O
20200102|AIFS|1000|0|1000|O
20200102|AIPUY|1031|0|1094|O
20200102|AIQUY|32851|0|58450|O
20200102|AIRRF|17721|0|22471|O
20200102|AITX|189357963|0|549220791|O
20200102|AJMPF|519|0|768|O
20200102|AKAOQ|42295|0|107640|O
20200102|AKZOY|25308|0|30652|O
20200102|ALABF|5|0|5|O
20200102|ALBKF|1414|0|30300|O
20200102|ALBKY|29279|0|50092|O
20200102|ALEAF|66512|0|162863|O
20200102|ALFVY|3919|0|13481|O
20200102|ALGGY|4|0|4|O
20200102|ALGWF|200|0|1400|O
20200102|ALIAF|27350|0|35407|O
20200102|ALKM|16641634|0|21499967|O
20200102|ALLM|8300|0|8300|O
20200102|ALMFF|500|0|500|O
20200102|ALMMF|150|0|150|O
20200102|ALMTF|36340|0|41538|O
20200102|ALPE|3250|0|25200|O
20200102|ALPIB|1|0|26|O
20200102|ALPMF|26|0|26|O
20200102|ALPMY|14605|0|54807|O
20200102|ALPP|338839|0|889145|O
20200102|ALSMY|11325|0|17310|O
20200102|ALSTD|132|0|1535|O
20200102|ALVOF|10000|0|41000|O
20200102|ALYI|1008350|0|2847809|O
20200102|AMADY|26978|0|43133|O
20200102|AMAR|22266|0|30500|O
20200102|AMAZ|29931|0|67751|O
20200102|AMBK|16|0|26|O
20200102|AMBS|785963|0|1974877|O
20200102|AMBZ|860|0|3281|O
20200102|AMCCF|10000|0|10000|O
20200102|AMCF|13862|0|43862|O
20200102|AMDDW|10000|0|10000|O
20200102|AMGDF|200|0|200|O
20200102|AMGY|5000|0|5000|O
20200102|AMHPF|5500|0|12500|O
20200102|AMKBY|37893|0|56994|O
20200102|AMLH|711150|0|716840|O
20200102|AMMJ|35348|0|129078|O
20200102|AMMX|10000|0|75000|O
20200102|AMNF|5250|0|12341|O
20200102|AMNL|1150|0|244100|O
20200102|AMPG|4736|0|7736|O
20200102|AMRQQ|281888|0|688148|O
20200102|AMSLF|36500|0|88000|O
20200102|AMVMF|410|0|411|O
20200102|AMXEF|15824|0|21124|O
20200102|AMYZF|6450|0|9200|O
20200102|ANCTF|623|0|623|O
20200102|ANCUF|4222|0|5636|O
20200102|ANDI|1750000|0|2025000|O
20200102|ANDR|6000|0|11100|O
20200102|ANFGF|25|0|25|O
20200102|ANGPY|1446|0|3921|O
20200102|ANNSF|80|0|80|O
20200102|ANPDF|5|0|113|O
20200102|ANPDY|472|0|1541|O
20200102|ANTH|9014|0|15313|O
20200102|ANXGF|5000|0|25012|O
20200102|ANZBY|13760|0|57104|O
20200102|ANZFF|300|0|300|O
20200102|AOIFF|512|0|24247|O
20200102|AOMFF|2|0|82|O
20200102|AOTVF|28500|0|87925|O
20200102|AOXG|600|0|600|O
20200102|APAAF|23000|0|39000|O
20200102|APAFF|53750|0|53750|O
20200102|APCX|1200|0|1282|O
20200102|APEMY|2|0|171|O
20200102|APGMF|100|0|2100|O
20200102|APHD|5277983|0|10455228|O
20200102|APPB|100|0|208|O
20200102|APRU|785944|0|1282515|O
20200102|APTY|2276000|0|10141152|O
20200102|APYP|200000|0|318000|O
20200102|AQARF|30|0|58490|O
20200102|AQSP|200|0|300|O
20200102|AQSZF|600|0|1206|O
20200102|ARAFF|77180|0|231146|O
20200102|ARAO|200|0|1851|O
20200102|ARBV|100|0|1854|O
20200102|ARCS|3550063|0|4371680|O
20200102|ARDMQ|13611|0|18838|O
20200102|ARESF|1800|0|3200|O
20200102|AREXQ|151388|0|1134041|O
20200102|ARFXF|147800|0|442125|O
20200102|ARGGY|4433|0|4737|O
20200102|ARGQ|106327|0|178600|O
20200102|ARGTF|700|0|4922|O
20200102|ARHH|1300|0|6000|O
20200102|ARKAY|57|0|2708|O
20200102|ARMC|145|0|145|O
20200102|ARNGF|23001|0|39958|O
20200102|ARSN|1602333|0|1989666|O
20200102|ARST|25159171|0|43352893|O
20200102|ARTH|46050|0|83850|O
20200102|ARTR|170000|0|686500|O
20200102|ARWD|50000|0|95000|O
20200102|ARYC|440830|0|1264482|O
20200102|ARZGY|497|0|497|O
20200102|ASAZF|125|0|183|O
20200102|ASAZY|70478|0|103774|O
20200102|ASBFY|1148|0|3247|O
20200102|ASCCY|579|0|800|O
20200102|ASCK|83000|0|174078|O
20200102|ASCN|100|0|100|O
20200102|ASDN|38824|0|140154|O
20200102|ASEKY|10|0|31|O
20200102|ASFX|500|0|500|O
20200102|ASGLY|4546|0|13724|O
20200102|ASHTY|780|0|3484|O
20200102|ASIN|2|0|2|O
20200102|ASKH|37142|0|190000|O
20200102|ASMVY|2659|0|5377|O
20200102|ASNB|2000|0|4500|O
20200102|ASOMY|203|0|2184|O
20200102|ASPCF|11706|0|14706|O
20200102|ASRAF|2100|0|2109|O
20200102|ASTI|71431460|0|87278382|O
20200102|ASWRF|12000|0|46000|O
20200102|ASXFY|19|0|19|O
20200102|ATADF|334000|0|348720|O
20200102|ATASY|2273|0|13477|O
20200102|ATBPF|17650|0|17650|O
20200102|ATBYF|672|0|1663|O
20200102|ATCMF|6970|0|13570|O
20200102|ATDRY|34445|0|131480|O
20200102|ATDS|16755|0|47257|O
20200102|ATEYY|1151|0|1632|O
20200102|ATGFF|2202|0|3153|O
20200102|ATGN|51511|0|80015|O
20200102|ATIS|1645|0|10992|O
20200102|ATIXF|393|0|393|O
20200102|ATLCY|538|0|818|O
20200102|ATLKY|12868|0|41214|O
20200102|ATROB|35|0|135|O
20200102|ATTBF|132179|0|983054|O
20200102|ATUSF|4097|0|18111|O
20200102|ATVK|4500000|0|6950000|O
20200102|ATWT|1000|0|20756|O
20200102|ATZAF|65|0|1565|O
20200102|AUIAF|15417|0|18267|O
20200102|AUNFF|91400|0|165610|O
20200102|AUOTY|23481|0|425005|O
20200102|AURI|63541|0|580200|O
20200102|AUSVF|2000|0|2000|O
20200102|AUXXF|40000|0|123913|O
20200102|AVACF|2485|0|5255|O
20200102|AVASF|86716|0|92216|O
20200102|AVCNF|8500|0|16900|O
20200102|AVLIF|32700|0|66182|O
20200102|AVLNF|38050|0|64645|O
20200102|AVMXF|11766|0|44066|O
20200102|AVOI|2000|0|2000|O
20200102|AVVIY|15119|0|62488|O
