Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20200108|A|155459|1318|452131|B,Q,N
20200108|AA|728865|1077|1474499|B,Q,N
20200108|AAAU|33876|0|80503|B,Q,N
20200108|AACG|22022|2700|82984|Q,N
20200108|AADR|180601|0|181991|Q,N
20200108|AAL|1745261|32435|4281212|B,Q,N
20200108|AAMC|1047|0|1375|Q,N
20200108|AAME|71|0|3386|Q,N
20200108|AAN|69162|800|152329|B,Q,N
20200108|AAOI|70471|247|183554|B,Q,N
20200108|AAON|10213|0|12106|B,Q,N
20200108|AAP|98454|3|205973|B,Q,N
20200108|AAPL|4731901|31457|14478103|B,Q,N
20200108|AAT|3644|0|38235|Q,N
20200108|AAU|46742|0|170873|Q,N
20200108|AAWW|34870|0|55515|Q,N
20200108|AAXJ|68968|0|138005|Q,N
20200108|AAXN|102622|14970|333367|B,Q,N
20200108|AB|80956|3537|287908|B,Q,N
20200108|ABB|120419|0|290504|B,Q,N
20200108|ABBV|916041|5915|2339936|B,Q,N
20200108|ABC|117971|116|236835|B,Q,N
20200108|ABCB|50301|0|77438|B,Q,N
20200108|ABDC|7622|0|9033|Q,N
20200108|ABEO|542439|4570|875960|B,Q,N
20200108|ABEV|2752176|5410|4868816|B,Q,N
20200108|ABG|7286|0|29902|Q,N
20200108|ABIO|88913|0|166631|B,Q,N
20200108|ABM|21926|0|38930|Q,N
20200108|ABMD|173954|0|409592|B,Q,N
20200108|ABR|267681|567|536941|B,Q,N
20200108|ABRpB|400|0|600|Q
20200108|ABRpC|10|0|90|N
20200108|ABT|589784|700|1783236|B,Q,N
20200108|ABTX|7046|0|16786|Q,N
20200108|ABUS|45542|0|117875|B,Q,N
20200108|AC|431|0|548|B,Q
20200108|ACA|29366|300|62372|B,Q,N
20200108|ACAD|233136|256|470298|B,Q,N
20200108|ACB|12575080|68761|22851766|B,Q,N
20200108|ACBI|8635|0|35702|B,Q
20200108|ACC|20703|104|107194|Q,N
20200108|ACCO|22577|0|96366|B,Q,N
20200108|ACEL|13065|0|104535|Q,N
20200108|ACEL/WS|1100|0|1100|Q
20200108|ACER|7203|0|15055|Q,N
20200108|ACES|8118|0|9877|Q,N
20200108|ACGL|98435|11|254202|B,Q,N
20200108|ACGLO|4178|0|6787|Q,N
20200108|ACGLP|4471|300|11176|Q,N
20200108|ACH|3198|700|5896|Q
20200108|ACHC|50279|300|212585|Q,N
20200108|ACHN|155620|1916|330769|B,Q,N
20200108|ACHV|365281|2600|764558|Q,N
20200108|ACIA|74287|0|155273|Q,N
20200108|ACIO|8470|0|10046|Q,N
20200108|ACIU|76237|300|107927|B,Q,N
20200108|ACIW|18497|0|62709|B,Q,N
20200108|ACLS|9325|300|39918|Q,N
20200108|ACM|110946|200|350293|Q,N
20200108|ACMR|179048|1745|375626|B,Q,N
20200108|ACN|176581|2400|597421|B,Q,N
20200108|ACNB|383|0|2132|Q,N
20200108|ACOR|694968|17374|1241100|B,Q,N
20200108|ACP|42635|915|90481|Q,N
20200108|ACRE|136647|93|163452|B,Q,N
20200108|ACRS|33944|0|257988|Q,N
20200108|ACRX|216054|1825|309012|Q,N
20200108|ACSG|34|0|34|N
20200108|ACSI|440|0|753|Q,N
20200108|ACST|716191|20109|1225585|B,Q,N
20200108|ACT|308|0|969|Q,N
20200108|ACTG|1128|0|3894|Q
20200108|ACU|91|0|6716|Q
20200108|ACV|10732|0|23537|Q,N
20200108|ACWF|1377|0|4572|Q,N
20200108|ACWI|135116|0|870112|Q,N
20200108|ACWV|41216|128|341200|Q,N
20200108|ACWX|35024|0|288017|B,Q,N
20200108|ACY|1000|0|1108|B,Q
20200108|ADAP|54936|0|89594|Q,N
20200108|ADBE|267790|1258|512215|B,Q,N
20200108|ADC|41298|0|144393|Q,N
20200108|ADES|24047|1700|46590|B,Q,N
20200108|ADI|286390|15|483782|B,Q,N
20200108|ADIL|16230|0|20477|Q,N
20200108|ADM|311306|3435|688506|B,Q,N
20200108|ADMA|209139|1000|378376|Q,N
20200108|ADME|201|0|2021|Q
20200108|ADMP|246837|6961|584222|Q,N
20200108|ADMS|585007|5243|1685450|B,Q,N
20200108|ADNT|153673|1450|274416|B,Q,N
20200108|ADP|146950|0|394744|B,Q,N
20200108|ADPT|106505|100|237315|B,Q,N
20200108|ADRA|1|0|35884|Q
20200108|ADRE|3835|0|6572|Q,N
20200108|ADRO|123648|280|295817|Q,N
20200108|ADRU|6|0|793|Q
20200108|ADS|43542|0|121260|B,Q,N
20200108|ADSK|63489|479|350028|B,Q,N
20200108|ADSW|30201|0|300516|Q,N
20200108|ADT|498675|1127|980358|B,Q,N
20200108|ADTN|14977|0|29733|Q,N
20200108|ADUS|12134|0|18263|B,Q,N
20200108|ADVM|37265|0|242896|B,Q,N
20200108|ADX|92347|523|186942|Q,N
20200108|ADXS|2736343|36203|5011824|B,Q,N
20200108|AE|1512|0|3203|Q,N
20200108|AEB|6767|0|10205|Q,N
20200108|AEE|43166|3000|128063|B,Q,N
20200108|AEF|6308|0|17222|Q,N
20200108|AEFC|12883|0|57060|Q,N
20200108|AEG|107609|1|194684|Q,N
20200108|AEGN|6887|1|11436|Q,N
20200108|AEHR|55809|0|109383|Q,N
20200108|AEIS|15024|0|35176|B,Q,N
20200108|AEL|40773|400|115571|Q,N
20200108|AELpA|3701|0|95741|Q
20200108|AEM|190846|949|478832|B,Q,N
20200108|AEMD|700192|5763|1229443|B,Q,N
20200108|AEO|1016235|8906|1542434|B,Q,N
20200108|AEP|155479|6671|429598|B,Q,N
20200108|AEPpB|1116|0|40369|Q,N
20200108|AER|31455|151|238478|B,Q,N
20200108|AERI|82978|49|175265|B,Q,N
20200108|AES|400402|100|1124301|B,Q,N
20200108|AESE|13198|0|21117|Q,N
20200108|AESR|2217|0|2217|N
20200108|AEY|788|0|6117|Q,N
20200108|AEYE|93|0|2043|N
20200108|AEZS|147375|1622|255008|Q,N
20200108|AFB|3277|0|21701|Q,N
20200108|AFC|3610|2440|4854|Q
20200108|AFG|21753|240|39250|Q,N
20200108|AFGB|1697|400|6945|Q,N
20200108|AFGC|353|205|1766|Q,N
20200108|AFGH|1909|0|6786|Q,N
20200108|AFH|14988|100|35311|Q,N
20200108|AFI|17395|0|29684|B,Q,N
20200108|AFIN|50595|1078|189453|Q,N
20200108|AFINP|16037|0|30378|Q,N
20200108|AFK|2361|0|9665|B,Q,N
20200108|AFL|276540|2200|564077|B,Q,N
20200108|AFMD|67441|200|231350|B,Q,N
20200108|AFT|9410|0|18360|Q,N
20200108|AFTY|1|0|1112|Q
20200108|AFYA|12123|0|34398|B,Q,N
20200108|AG|1573892|23270|2592097|B,Q,N
20200108|AGCO|55429|0|77262|Q,N
20200108|AGD|10085|1080|32158|B,Q,N
20200108|AGE|9433|0|18234|Q,N
20200108|AGEN|206635|1600|425104|Q,N
20200108|AGFS|8358|2800|14530|Q,N
20200108|AGFSW|3550|0|3550|Q
20200108|AGG|1180391|2950|1589209|B,Q,N
20200108|AGGE|800|0|801|Q
20200108|AGGP|3754|0|7775|Q,N
20200108|AGGY|45173|0|98674|Q,N
20200108|AGI|357568|1800|554011|B,Q,N
20200108|AGIO|65105|0|143265|Q,N
20200108|AGLE|2699|0|12666|Q,N
20200108|AGM|3821|0|8654|Q,N
20200108|AGMH|2102|0|4198|B,Q,N
20200108|AGMpA|588|0|1131|Q
20200108|AGMpD|1174|0|2458|B,Q,N
20200108|AGN|78051|41|491794|B,Q,N
20200108|AGNC|553129|54|1817515|B,Q,N
20200108|AGNCM|2982|0|10141|Q,N
20200108|AGNCN|16284|400|25940|Q,N
20200108|AGNCO|52895|3800|70103|Q,N
20200108|AGND|586|0|868|Q
20200108|AGO|8314|509|45341|B,Q,N
20200108|AGOpB|754|0|1154|Q,N
20200108|AGOpE|768|0|1418|Q
20200108|AGOpF|1170|0|1535|Q,N
20200108|AGQ|90431|3500|370636|Q,N
20200108|AGR|51227|0|131685|B,Q,N
20200108|AGRO|34935|0|227292|Q,N
20200108|AGRX|500368|7244|900002|B,Q,N
20200108|AGS|24352|0|40240|Q,N
20200108|AGTC|20772|0|47080|Q,N
20200108|AGX|11738|0|17953|Q
20200108|AGYS|2088|0|14981|Q
20200108|AGZ|6755|0|10886|Q,N
20200108|AGZD|786|0|3673|N
20200108|AHC|2306|0|5380|Q,N
20200108|AHCO|1972|0|6933|Q,N
20200108|AHH|6389|100|34199|Q,N
20200108|AHLpC|1284|0|6828|Q
20200108|AHLpD|4009|0|7528|Q,N
20200108|AHLpE|6277|0|13786|B,Q,N
20200108|AHPI|1816|0|6383|Q,N
20200108|AHT|24659|0|52587|B,Q,N
20200108|AHTpD|80|0|175|Q,N
20200108|AHTpF|4040|0|4917|B,Q,N
20200108|AHTpG|1481|0|3497|Q
20200108|AHTpH|142|0|21092|Q,N
20200108|AHTpI|1105|0|2404|Q
20200108|AI|25270|0|102580|Q,N
20200108|AIA|10664|0|94751|Q,N
20200108|AIC|60|0|670|Q,N
20200108|AIEQ|6673|0|28002|Q,N
20200108|AIF|15184|300|35443|B,Q,N
20200108|AIG|323714|9130|1143759|B,Q,N
20200108|AIG/WS|45329|0|62778|Q,N
20200108|AIGpA|6671|0|11911|B,Q,N
20200108|AIH|6276|1100|21878|B,Q,N
20200108|AIHS|19209|0|57294|Q,N
20200108|AIIQ|698|0|737|Q,N
20200108|AIM|369025|19404|679486|Q,N
20200108|AIMC|20733|0|393445|B,Q,N
20200108|AIMT|120896|133|250941|B,Q,N
20200108|AIN|8186|0|18104|B,Q,N
20200108|AINC|507|0|755|B,Q
20200108|AINV|72230|400|203951|B,Q,N
20200108|AIO|21538|0|28833|Q,N
20200108|AIQ|1220|0|6012|Q,N
20200108|AIR|17559|195|117783|B,Q,N
20200108|AIRG|3359|0|10313|B,Q,N
20200108|AIRI|395202|12990|661511|B,Q,N
20200108|AIRR|754|0|1209|Q
