Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20211217|A|122569|151|410642|B,Q,N
20211217|AA|1544877|992|3048342|B,Q,N
20211217|AAA|60|0|61|Q
20211217|AAAU|41139|0|57152|Q,N
20211217|AAC|4867|0|8032|Q,N
20211217|AAC/U|3000|0|14300|Q
20211217|AAC/WS|510|0|7030|Q
20211217|AACG|7231|4|19145|Q,N
20211217|AACI|1850|0|6987|Q,N
20211217|AACIU|1100|0|1732|Q
20211217|AACIW|11029|0|74657|Q,N
20211217|AADI|39541|0|76602|B,Q,N
20211217|AAIC|25471|0|65742|Q,N
20211217|AAICpB|1472|0|2472|Q,N
20211217|AAICpC|300|0|400|Q
20211217|AAIN|1241|0|2479|Q
20211217|AAL|7748859|31933|15827619|B,Q,N
20211217|AAME|535|72|2625|Q
20211217|AAN|34558|1800|48668|Q,N
20211217|AAOI|63443|1000|177438|B,Q,N
20211217|AAON|24328|900|33665|B,Q,N
20211217|AAP|113762|458|259992|B,Q,N
20211217|AAPL|32859172|169990|59823257|B,Q,N
20211217|AAQC|100|0|1634|Q
20211217|AAQC/WS|965|0|965|N
20211217|AAT|43357|6114|65608|Q,N
20211217|AATC|1954|0|4326|Q,N
20211217|AAU|164498|0|328752|Q,N
20211217|AAWW|211673|4|264280|B,Q,N
20211217|AAXJ|207789|0|322099|B,Q,N
20211217|AB|50992|0|192165|B,Q,N
20211217|ABB|157710|3635|313086|Q,N
20211217|ABBV|746430|15928|2381333|B,Q,N
20211217|ABC|85183|183|193515|B,Q,N
20211217|ABCB|82599|0|184233|Q,N
20211217|ABCL|559304|6466|1164446|B,Q,N
20211217|ABCM|151608|0|182674|Q,N
20211217|ABEO|10546050|948406|21201048|B,Q,N
20211217|ABEQ|1671|0|2651|Q,N
20211217|ABEV|1749841|200|4602451|B,Q,N
20211217|ABG|30099|0|50786|Q,N
20211217|ABGI|457|0|647|Q,N
20211217|ABIO|60334|200|201252|B,Q,N
20211217|ABM|49986|500|101120|Q,N
20211217|ABMD|44653|0|68447|B,Q,N
20211217|ABNB|1430423|112|2949235|B,Q,N
20211217|ABOS|16003|5|54417|Q,N
20211217|ABR|294848|2348|833848|B,Q,N
20211217|ABRpD|1232|0|25725|Q,N
20211217|ABRpE|7|0|149|Q
20211217|ABRpF|4429|0|4534|Q,N
20211217|ABSI|280843|4088|663446|B,Q,N
20211217|ABST|13023|0|74833|Q,N
20211217|ABT|676646|4818|2073932|B,Q,N
20211217|ABTX|5471|0|14107|Q,N
20211217|ABUS|632114|11832|2787413|B,Q,N
20211217|ABVC|24653|0|61064|Q,N
20211217|AC|544|0|644|B,Q
20211217|ACA|48072|0|63802|B,Q,N
20211217|ACAD|374072|4138|694959|B,Q,N
20211217|ACAH|1335|0|6272|Q
20211217|ACAHW|963|0|963|Q,N
20211217|ACAQ|2|0|2|N
20211217|ACAQ/U|2000|0|3000|Q
20211217|ACB|464949|9610|1213834|Q,N
20211217|ACBI|5142|0|17239|Q,N
20211217|ACC|122673|0|253321|B,Q,N
20211217|ACCD|131379|200|468181|B,Q,N
20211217|ACCO|37784|300|114240|Q,N
20211217|ACEL|12105|0|50377|Q,N
20211217|ACER|8316|0|19541|Q,N
20211217|ACES|61217|459|113904|B,Q,N
20211217|ACET|68752|3|224422|B,Q,N
20211217|ACEV|11337|0|24925|Q,N
20211217|ACEVW|527|0|2077|Q
20211217|ACGL|164327|959|364220|Q,N
20211217|ACGLN|1853|0|7274|Q,N
20211217|ACGLO|5237|0|10289|Q,N
20211217|ACH|7361|0|18119|B,Q,N
20211217|ACHC|87457|0|234139|Q,N
20211217|ACHL|16577|0|68997|Q,N
20211217|ACHR|463385|7|810437|B,Q,N
20211217|ACHR/WS|25923|0|49205|Q,N
20211217|ACHV|6889|0|25529|B,Q,N
20211217|ACI|150872|0|553164|B,Q,N
20211217|ACII/U|1|0|401|Q
20211217|ACIO|7806|0|12344|Q,N
20211217|ACIU|23330|180|46106|Q,N
20211217|ACIW|54425|0|271783|B,Q,N
20211217|ACKIW|400|0|566|Q
20211217|ACLS|62514|2700|126772|B,Q,N
20211217|ACM|136130|2373|301724|B,Q,N
20211217|ACMR|32078|0|104114|B,Q,N
20211217|ACN|497597|119|1070887|B,Q,N
20211217|ACNB|1264|0|4174|Q
20211217|ACOR|3814|10|26791|B,Q,N
20211217|ACP|27821|0|124152|Q,N
20211217|ACPpA|1763|0|1986|Q,N
20211217|ACQR|100|0|5100|Q
20211217|ACQRU|115|0|370|Q
20211217|ACQRW|500|0|500|N
