Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20211215|A|123301|240|372006|B,Q,N
20211215|AA|1015784|22805|2699507|B,Q,N
20211215|AAA|261|0|296|Q,N
20211215|AAAU|27762|0|86508|Q,N
20211215|AAC|5252|0|20229|Q,N
20211215|AAC/U|20|0|15322|Q
20211215|AACG|19824|283|29963|B,Q,N
20211215|AACIW|100|0|300|Q
20211215|AADI|28390|65|48065|B,Q,N
20211215|AADR|1|0|170|Q
20211215|AAIC|40469|0|123332|Q,N
20211215|AAICpB|1020|0|2120|Q,N
20211215|AAICpC|1298|0|1322|Q,N
20211215|AAIN|1615|0|2822|B,Q,N
20211215|AAL|7693139|64209|16519035|B,Q,N
20211215|AAME|404|0|3416|Q
20211215|AAN|51326|0|77031|Q,N
20211215|AAOI|41343|2|119824|Q,N
20211215|AAON|16784|500|24249|B,Q,N
20211215|AAP|103081|93|136953|B,Q,N
20211215|AAPL|33559589|282879|54285979|B,Q,N
20211215|AAQC/WS|40|0|110|Q
20211215|AAT|19631|0|40562|Q,N
20211215|AATC|3337|0|5665|Q,N
20211215|AAU|208136|0|657857|Q,N
20211215|AAWW|30376|0|65853|B,Q,N
20211215|AAXJ|228090|0|314359|B,Q,N
20211215|AB|47913|385|274507|Q,N
20211215|ABB|112629|559|266207|B,Q,N
20211215|ABBV|1747584|8432|3476904|B,Q,N
20211215|ABC|92058|100|171539|B,Q,N
20211215|ABCB|86974|67|115027|Q,N
20211215|ABCL|925841|125|1546377|B,Q,N
20211215|ABCM|43065|0|52626|B,Q,N
20211215|ABEO|330935|33764|648514|B,Q,N
20211215|ABEQ|571|0|2586|Q,N
20211215|ABEV|2451434|176483|5855277|B,Q,N
20211215|ABG|32811|0|114607|B,Q,N
20211215|ABGI|1114|0|7017|Q,N
20211215|ABIO|24186|600|94620|B,Q,N
20211215|ABM|225929|1909|499022|B,Q,N
20211215|ABMD|29682|1|51142|B,Q,N
20211215|ABNB|862394|3660|2433544|B,Q,N
20211215|ABOS|23869|0|62924|Q,N
20211215|ABR|174193|0|464510|B,Q,N
20211215|ABRpD|620|0|806|Q
20211215|ABRpE|928|0|2196|Q,N
20211215|ABRpF|100|0|1400|Q
20211215|ABSI|26067|0|52274|B,Q,N
20211215|ABST|17528|500|58023|Q,N
20211215|ABT|263016|1618|1509554|B,Q,N
20211215|ABTX|5003|0|10141|B,Q,N
20211215|ABUS|988091|19391|2399916|B,Q,N
20211215|ABVC|55042|0|106670|Q,N
