Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20211201|A|132251|122|337353|B,Q,N
20211201|AA|1499411|91922|5205355|B,Q,N
20211201|AAA|328|0|1629|Q,N
20211201|AAAU|27872|0|90666|B,Q,N
20211201|AAC|574|0|406552|Q,N
20211201|AAC/WS|9430|0|37430|Q,N
20211201|AACG|2601|0|22192|Q,N
20211201|AACI|200|0|100402|Q
20211201|AADI|22652|57|58498|B,Q,N
20211201|AADR|1881|0|2561|Q
20211201|AAIC|34441|0|70406|Q,N
20211201|AAICpB|325|0|325|Q,N
20211201|AAICpC|10|0|180|Q
20211201|AAIN|2158|0|4158|Q
20211201|AAL|18753708|35078|37138691|B,Q,N
20211201|AAME|3560|0|5546|Q,N
20211201|AAN|58059|0|73945|Q,N
20211201|AAOI|125203|0|239695|Q,N
20211201|AAON|50329|0|73892|B,Q,N
20211201|AAP|79058|832|121280|B,Q,N
20211201|AAPL|38173560|208632|65101577|B,Q,N
20211201|AAQC|1260|0|19261|Q,N
20211201|AAQC/WS|5548|0|12886|Q
20211201|AAT|33403|0|50425|B,Q,N
20211201|AATC|2233|0|5946|B,Q,N
20211201|AAU|36859|0|263134|Q,N
20211201|AAWW|73339|17|136748|B,Q,N
20211201|AAXJ|108068|6|162458|Q,N
20211201|AB|38658|0|163570|B,Q,N
20211201|ABB|104983|454|358703|Q,N
20211201|ABBV|676502|10143|1709187|B,Q,N
20211201|ABC|154916|719|244149|B,Q,N
20211201|ABCB|40056|1222|111391|Q,N
20211201|ABCL|202120|1400|549970|Q,N
20211201|ABCM|38340|0|58166|Q,N
20211201|ABEO|329410|13279|617533|Q,N
20211201|ABEQ|1113|0|1454|Q,N
20211201|ABEV|5283025|25199|9058465|B,Q,N
20211201|ABG|22346|0|58060|B,Q,N
20211201|ABIO|94260|598|292648|B,Q,N
20211201|ABM|27813|0|69475|Q,N
20211201|ABMD|31430|0|59018|B,Q,N
20211201|ABNB|1393296|2994|2595154|B,Q,N
20211201|ABOS|6106|0|23008|Q,N
20211201|ABR|387411|617|903536|Q,N
20211201|ABRpD|8580|0|11594|Q,N
20211201|ABRpE|3288|0|7920|Q
20211201|ABRpF|1808|0|3780|Q
20211201|ABSI|32201|0|43867|Q,N
20211201|ABST|91013|200|123585|Q,N
20211201|ABT|347310|576|1104269|B,Q,N
20211201|ABTX|11666|0|19789|Q,N
20211201|ABUS|95641764|1265751|197557273|B,Q,N
20211201|ABVC|29289|0|51142|B,Q,N
20211201|AC|1317|0|1361|Q
20211201|ACA|22732|355|36230|B,Q,N
20211201|ACAD|111672|50|233444|Q,N
20211201|ACAH|1246126|100|2608618|Q,N
20211201|ACAHU|2480|0|392490|Q,N
20211201|ACAHW|80938|20100|705584|Q,N
20211201|ACB|899732|7890|2078365|B,Q,N
20211201|ACBI|1961|0|11375|Q,N
20211201|ACC|68293|6403|267229|B,Q,N
20211201|ACCD|89956|3921|305313|Q,N
20211201|ACCO|47389|1|117251|B,Q,N
20211201|ACEL|13242|0|59892|Q,N
20211201|ACER|12122|2400|44014|Q,N
20211201|ACES|11138|0|43630|B,Q,N
20211201|ACET|32861|0|782687|B,Q,N
20211201|ACEV|2995|0|15651|Q,N
20211201|ACEVW|2132|1267|10792|Q,N
20211201|ACGL|179339|592|329712|B,Q,N
20211201|ACGLN|4273|0|12890|Q,N
20211201|ACGLO|4701|0|11619|Q,N
20211201|ACH|30944|0|86781|B,Q,N
20211201|ACHC|74195|3049|310063|B,Q,N
20211201|ACHL|26096|0|38161|Q,N
20211201|ACHR|437878|5987|776687|B,Q,N
20211201|ACHR/WS|20561|473|52518|Q,N
20211201|ACHV|9644|0|29211|Q,N
20211201|ACI|101719|0|316553|B,Q,N
20211201|ACII/WS|2386|360|6530|Q,N
20211201|ACIO|18372|0|46906|Q,N
20211201|ACIU|45698|170|85385|Q,N
20211201|ACIW|67136|728|275754|Q,N
20211201|ACKIW|2401|0|3901|Q
20211201|ACLS|100556|229|229126|B,Q,N
20211201|ACM|89582|500|186891|B,Q,N
20211201|ACMR|21783|0|49415|B,Q,N
20211201|ACN|253590|27|704233|B,Q,N
20211201|ACNB|123|0|2326|Q,N
20211201|ACOR|92378|18|171518|B,Q,N
20211201|ACP|22371|0|118290|B,Q,N
20211201|ACQR|57|0|55539|Q,N
20211201|ACQRW|30|0|2648|Q
20211201|ACR|13401|400|32441|Q,N
20211201|ACRE|105077|0|173097|Q,N
20211201|ACRO/WS|1093|0|1093|Q
20211201|ACRS|263453|58775|295349|B,Q,N
20211201|ACRX|156607|0|424238|B,Q,N
20211201|ACRpC|600|0|615|Q
20211201|ACRpD|305|0|421|Q
20211201|ACST|65106|0|147697|Q,N
20211201|ACT|10894|0|44531|Q,N
20211201|ACTD|1006|0|12166|Q
20211201|ACTDW|11100|0|15704|Q
20211201|ACTG|118352|1476|202209|B,Q,N
20211201|ACTV|2694|0|2861|Q
20211201|ACU|1359|0|4730|Q,N
20211201|ACV|6321|0|16281|B,Q,N
20211201|ACVA|347929|782|561953|B,Q,N
20211201|ACVF|2176|0|3614|Q,N
20211201|ACWF|2616|0|12631|Q,N
20211201|ACWI|261899|700|832646|B,Q,N
20211201|ACWV|26886|0|49097|Q,N
20211201|ACWX|388538|2200|645685|Q,N
20211201|ACXP|16835|177|31882|Q,N
20211201|ACY|3026|0|5342|Q,N
20211201|ADAG|770|0|8116|B,Q,N
20211201|ADALU|7|0|7607|Q
20211201|ADAP|385229|5352|948853|B,Q,N
20211201|ADBE|247696|3015|709497|B,Q,N
20211201|ADC|68949|177|125798|B,Q,N
20211201|ADCT|53694|0|79423|B,Q,N
20211201|ADCpA|3010|0|16937|Q
20211201|ADER|3815|0|11567|Q,N
20211201|ADERW|838|0|17819|Q,N
20211201|ADES|38740|1481|58559|B,Q,N
20211201|ADEX|6802|0|237368|Q,N
20211201|ADEX/U|450|0|8354|Q
20211201|ADEX/WS|62780|0|160476|Q,N
20211201|ADF|11911|0|22870|B,Q,N
20211201|ADF/U|3|0|3|Q,N
20211201|ADF/WS|3|0|5|Q
20211201|ADFI|360|0|512|Q,N
20211201|ADGI|1659400|72281|2831599|B,Q,N
20211201|ADI|352397|7440|1048074|B,Q,N
20211201|ADIL|46497|0|105444|Q,N
20211201|ADIV|1|1|1|Q
20211201|ADM|74552|626|469263|B,Q,N
20211201|ADMA|168247|0|515647|B,Q,N
20211201|ADME|6865|0|12683|Q,N
20211201|ADMP|1157161|90020|2303437|Q,N
20211201|ADN|58820|0|80255|B,Q,N
20211201|ADNT|201872|12285|357381|B,Q,N
20211201|ADNWW|5805|0|26199|Q,N
20211201|ADOC|5050|0|38159|Q
20211201|ADP|239330|630|536014|B,Q,N
20211201|ADPT|149155|1423|271943|B,Q,N
20211201|ADRA|60|0|60|N
20211201|ADRE|261|0|4056|Q
20211201|ADS|98617|4507|209491|B,Q,N
20211201|ADSK|461940|119|902140|B,Q,N
20211201|ADT|156575|891|312710|B,Q,N
20211201|ADTN|42318|0|65935|B,Q,N
20211201|ADTX|1804917|33736|3749867|B,Q,N
20211201|ADUS|12111|0|18118|Q,N
20211201|ADV|76624|0|327997|Q,N
20211201|ADVM|303070|0|770844|B,Q,N
20211201|ADVWW|2450|0|3100|Q
20211201|ADX|56515|200|96528|B,Q,N
20211201|ADXN|28|0|28|N
20211201|ADXS|1036722|13818|2191528|B,Q,N
20211201|AE|2323|0|4008|Q,N
20211201|AEAEU|3695|0|9075|Q
20211201|AEE|101512|154|287051|B,Q,N
20211201|AEF|11205|0|27958|Q
20211201|AEFC|5583|0|17426|Q,N
20211201|AEG|402467|450|694193|B,Q,N
