Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20211214|A|165802|12|391882|B,Q,N
20211214|AA|1740149|14759|5264070|B,Q,N
20211214|AAA|41|0|5841|Q
20211214|AAAU|41708|0|99526|Q,N
20211214|AAC|4366|0|193218|Q,N
20211214|AAC/U|1000|0|20374|Q
20211214|AAC/WS|2688|0|24489|Q,N
20211214|AACG|2070|0|6836|Q,N
20211214|AADI|21070|100|57740|B,Q,N
20211214|AADR|31|0|1183|Q
20211214|AAIC|6226|0|37043|Q,N
20211214|AAICpB|230|0|390|Q,N
20211214|AAIN|1804|0|3304|Q,N
20211214|AAL|5684017|17306|12489518|B,Q,N
20211214|AAME|214|0|1257|B,Q
20211214|AAN|31602|84|48080|Q,N
20211214|AAOI|32632|0|109066|B,Q,N
20211214|AAON|14673|0|21961|B,Q,N
20211214|AAP|95422|0|136922|B,Q,N
20211214|AAPL|30753582|176161|51020697|B,Q,N
20211214|AAQC|1040|0|1250|Q
20211214|AAT|13480|0|36198|Q,N
20211214|AATC|5868|1|6693|Q,N
20211214|AAU|220097|0|564646|Q,N
20211214|AAWW|183499|0|222099|B,Q,N
20211214|AAXJ|391560|0|485932|B,Q,N
20211214|AB|34764|1018|222345|B,Q,N
20211214|ABB|113721|315|265419|B,Q,N
20211214|ABBV|1035965|2332|1927473|B,Q,N
20211214|ABC|142553|0|380800|B,Q,N
20211214|ABCB|47613|0|266434|Q,N
20211214|ABCL|268030|0|779623|B,Q,N
20211214|ABCM|72333|0|89129|B,Q,N
20211214|ABEO|610535|6140|846793|Q,N
20211214|ABEV|2788559|800|5751616|B,Q,N
20211214|ABG|20034|0|41186|Q,N
20211214|ABGI|2207|0|7408|Q,N
20211214|ABIO|10523|0|70739|B,Q,N
20211214|ABM|66804|5502|108272|B,Q,N
20211214|ABMD|45568|601|61303|B,Q,N
20211214|ABNB|856110|1501|2150778|B,Q,N
20211214|ABOS|23198|0|38327|Q,N
20211214|ABR|302533|1140|631936|B,Q,N
20211214|ABRpD|2615|0|5245|Q
20211214|ABRpE|1157|0|3875|Q
20211214|ABRpF|6898|0|8698|Q,N
20211214|ABSI|28881|0|40936|B,Q,N
20211214|ABST|21119|0|56895|Q,N
20211214|ABT|524507|512|2841071|B,Q,N
20211214|ABTX|1751|24|6122|Q,N
20211214|ABUS|2276476|10930|4312575|B,Q,N
20211214|ABVC|18980|1254|79999|B,Q,N
20211214|AC|875|0|1499|Q,N
20211214|ACA|21493|0|51054|Q,N
20211214|ACAD|205127|1500|355903|Q,N
20211214|ACAH|7515|0|7750|Q
20211214|ACAHU|250|0|600|Q
20211214|ACAHW|213|0|1013|Q
20211214|ACAQ|1025|0|1350|Q
20211214|ACAQ/WS|1450|0|1750|Q
20211214|ACB|440639|100|1214592|B,Q,N
20211214|ACBAW|2000|0|2200|Q
20211214|ACBI|1801|0|8482|Q,N
