Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20211220|A|135835|2863|589349|B,Q,N
20211220|AA|1462772|4673|2989071|B,Q,N
20211220|AAA|1|0|1|Q
20211220|AAAU|81628|0|98506|B,Q,N
20211220|AAC|102|0|282|B,N
20211220|AACG|14899|5|32748|Q,N
20211220|AACI|4694|0|45071|Q,N
20211220|AACIU|318|0|11629|Q
20211220|AACIW|3339|0|10478|Q
20211220|AADI|26002|0|55515|Q,N
20211220|AADR|1394|0|4083|Q
20211220|AAIC|30274|0|111151|Q,N
20211220|AAICpB|2|0|141|Q
20211220|AAICpC|205|0|215|Q
20211220|AAIN|2306|0|2946|Q
20211220|AAL|6962321|28449|18258163|B,Q,N
20211220|AAME|2994|0|11894|Q,N
20211220|AAN|29602|600|58450|Q,N
20211220|AAOI|91611|0|141008|Q,N
20211220|AAON|25745|0|39468|B,Q,N
20211220|AAP|72198|5|155061|B,Q,N
20211220|AAPL|21449222|140842|44512709|B,Q,N
20211220|AAQC|185|0|905|Q
20211220|AAQC/U|1|0|1|Q
20211220|AAT|16151|42|37061|B,Q,N
20211220|AATC|3332|0|9721|Q,N
20211220|AAU|158370|25200|684849|Q,N
20211220|AAWW|46299|22|90665|B,Q,N
20211220|AAXJ|217830|6590|333232|B,Q,N
20211220|AB|76111|1368|289505|B,Q,N
20211220|ABB|138113|626|298170|B,Q,N
20211220|ABBV|863665|13393|2016523|B,Q,N
20211220|ABC|79330|328|210042|B,Q,N
20211220|ABCB|64242|0|109089|Q,N
20211220|ABCL|150483|600|492766|B,Q,N
20211220|ABCM|21489|0|27812|B,Q,N
20211220|ABEO|2992284|189513|6964865|B,Q,N
20211220|ABEQ|482|0|2050|Q
20211220|ABEV|2416335|6404|4945297|B,Q,N
20211220|ABG|42637|200|90058|B,Q,N
20211220|ABIO|28710|102|86286|B,Q,N
20211220|ABM|106882|400|201829|B,Q,N
20211220|ABMD|41663|0|63722|B,Q,N
20211220|ABNB|763537|8600|1604870|B,Q,N
20211220|ABOS|14566|2105|37247|Q,N
20211220|ABR|398390|4115|1345074|B,Q,N
20211220|ABRpD|578|0|2116|Q,N
20211220|ABRpE|229|0|918|Q,N
20211220|ABRpF|440|310|770|Q
20211220|ABSI|57220|0|94861|B,Q,N
20211220|ABST|7681|0|27454|Q,N
20211220|ABT|489056|2735|1675303|B,Q,N
20211220|ABTX|3724|0|8688|Q,N
20211220|ABUS|1143207|1023|3536495|B,Q,N
20211220|ABVC|21242|0|43559|B,Q,N
20211220|AC|880|0|1913|B,Q,N
20211220|ACA|43613|0|95152|Q,N
20211220|ACAD|278132|730|788220|B,Q,N
20211220|ACAH|501|0|1746|Q,N
