Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20200102|A|4065|0|16808|N
20200102|AA|233186|0|349002|N
20200102|AAAU|5628|0|11268|N
20200102|AACG|9|0|509|N
20200102|AAL|277112|2|556525|N
20200102|AAN|5990|0|11410|N
20200102|AAOI|29622|0|101703|N
20200102|AAON|676|0|2334|N
20200102|AAP|15197|0|17869|N
20200102|AAPL|4339214|3202|7159205|N
20200102|AAT|113|0|2209|N
20200102|AAU|8081|0|82420|N
20200102|AAWW|3383|0|5511|N
20200102|AAXJ|2263|0|13296|N
20200102|AAXN|38696|0|70548|N
20200102|AB|9938|0|24108|N
20200102|ABB|10464|0|26153|N
20200102|ABBV|114264|0|285390|N
20200102|ABC|8593|0|19308|N
20200102|ABCB|248|0|2055|N
20200102|ABDC|482|0|603|N
20200102|ABEO|113290|0|186168|N
20200102|ABEV|143418|0|270119|N
20200102|ABG|4262|0|6434|N
20200102|ABIO|4825|0|9585|N
20200102|ABM|541|0|7240|N
20200102|ABMD|18611|1|41784|N
20200102|ABR|53272|12|233001|N
20200102|ABT|56234|0|162608|N
20200102|ABTX|167|0|5300|N
20200102|ABUS|30267|0|57003|N
20200102|AC|94|0|94|N
20200102|ACA|26044|22|35440|N
20200102|ACAD|24988|0|99087|N
20200102|ACB|3510556|12354|6483873|N
20200102|ACBI|5|0|71|N
20200102|ACC|7006|0|11305|N
20200102|ACCO|4158|0|11214|N
20200102|ACEL|422|0|625|N
20200102|ACER|1703|0|3974|N
20200102|ACES|642|0|2338|N
20200102|ACGL|4071|0|13908|N
20200102|ACGLO|53|0|486|N
20200102|ACGLP|193|0|5614|N
20200102|ACH|6|0|5524|N
20200102|ACHC|1585|0|3048|N
20200102|ACHN|15198|0|21810|N
20200102|ACHV|191987|0|308606|N
20200102|ACIA|2024|0|42430|N
20200102|ACIO|1758|0|3456|N
20200102|ACIU|8592|0|14306|N
20200102|ACIW|263|0|9041|N
20200102|ACLS|3|0|3348|N
20200102|ACM|2886|0|5903|N
20200102|ACMR|9544|0|16434|N
20200102|ACN|17612|0|49862|N
20200102|ACNB|115|0|709|N
20200102|ACOR|246711|3842|390884|N
20200102|ACP|2181|0|17993|N
20200102|ACRE|2359|0|16767|N
20200102|ACRS|13238|200|21637|N
20200102|ACRX|118250|0|177813|N
20200102|ACSG|1199|0|1199|N
20200102|ACSI|4290|0|5519|N
20200102|ACST|393633|2026|817266|N
20200102|ACT|815|0|1050|N
20200102|ACTG|1501|0|4917|N
20200102|ACTT|500|0|500|N
20200102|ACU|103|0|552|N
20200102|ACV|3635|0|9878|N
20200102|ACWF|177|0|2951|N
20200102|ACWI|20879|0|52194|N
20200102|ACWV|20720|0|37048|N
20200102|ACWX|21732|0|34575|N
20200102|ACY|2|0|7|N
20200102|ADAP|41238|0|73464|N
20200102|ADBE|18005|0|101253|N
20200102|ADC|4786|0|9251|N
20200102|ADES|18291|0|21604|N
20200102|ADI|18448|0|27164|N
20200102|ADIL|4326|0|14591|N
20200102|ADM|25060|0|47516|N
20200102|ADMA|36930|0|139403|N
20200102|ADME|1100|0|3259|N
20200102|ADMP|111613|0|194372|N
20200102|ADMS|71726|0|132133|N
20200102|ADNT|21365|0|38496|N
20200102|ADP|6980|0|21637|N
20200102|ADPT|9981|0|33651|N
20200102|ADRA|248|0|308|N
20200102|ADRD|5|0|348|N
20200102|ADRE|4582|0|7386|N
20200102|ADRO|30194|0|122203|N
20200102|ADS|2306|0|16323|N
20200102|ADSK|16397|0|73505|N
20200102|ADSW|400|0|416|N
