Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20200108|A|6859|400|21801|N
20200108|AA|261650|0|346669|N
20200108|AAAU|3509|0|22039|N
20200108|AACG|14560|0|43804|N
20200108|AADR|15|0|1095|N
20200108|AAL|597864|23|1477379|N
20200108|AAMC|1000|0|1310|N
20200108|AAME|1|0|313|N
20200108|AAN|7851|0|16632|N
20200108|AAOI|14034|0|37698|N
20200108|AAON|581|0|805|N
20200108|AAP|2367|0|5659|N
20200108|AAPL|2269688|0|6723376|N
20200108|AAT|211|0|1280|N
20200108|AAU|19689|0|96050|N
20200108|AAWW|2554|0|3761|N
20200108|AAXJ|3953|0|15362|N
20200108|AAXN|14904|0|30858|N
20200108|AB|10914|0|33967|N
20200108|ABB|3633|0|18485|N
20200108|ABBV|119653|0|426054|N
20200108|ABC|4606|0|11768|N
20200108|ABCB|6334|0|7722|N
20200108|ABDC|1127|0|1180|N
20200108|ABEO|137938|0|218707|N
20200108|ABEV|655135|0|1055891|N
20200108|ABG|2238|0|2589|N
20200108|ABIO|41750|0|69692|N
20200108|ABM|407|0|1697|N
20200108|ABMD|17035|0|37296|N
20200108|ABR|91880|567|149111|N
20200108|ABRpC|10|0|90|N
20200108|ABT|29970|0|108973|N
20200108|ABTX|250|0|2444|N
20200108|ABUS|13952|0|42010|N
20200108|ACA|5439|0|8905|N
20200108|ACAD|33680|0|86912|N
20200108|ACB|5045962|21421|9523677|N
20200108|ACC|587|0|27313|N
20200108|ACCO|847|0|6203|N
20200108|ACEL|425|0|1496|N
20200108|ACER|200|0|1998|N
20200108|ACES|2681|0|2878|N
20200108|ACGL|3597|11|23882|N
20200108|ACGLO|105|0|572|N
20200108|ACGLP|1087|0|1375|N
20200108|ACHC|627|0|6116|N
20200108|ACHN|19412|0|43724|N
20200108|ACHV|198444|0|385633|N
20200108|ACIA|3202|0|10585|N
20200108|ACIO|3477|0|5053|N
20200108|ACIU|15938|0|20476|N
20200108|ACIW|1007|0|2362|N
20200108|ACLS|1283|0|1621|N
20200108|ACM|4514|0|11045|N
20200108|ACMR|52748|0|82363|N
20200108|ACN|13209|0|39826|N
20200108|ACNB|354|0|683|N
20200108|ACOR|362060|1206|623483|N
20200108|ACP|7726|0|20654|N
20200108|ACRE|40456|93|43871|N
20200108|ACRS|17811|0|27232|N
20200108|ACRX|114433|0|140563|N
20200108|ACSG|34|0|34|N
20200108|ACSI|220|0|292|N
20200108|ACST|304437|0|475289|N
20200108|ACT|8|0|348|N
