Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20200107|A|3555|0|24441|N
20200107|AA|118189|0|457929|N
20200107|AAAU|854|0|2386|N
20200107|AACG|821|0|3158|N
20200107|AADR|348|0|454|N
20200107|AAL|574484|60|939831|N
20200107|AAMC|377|0|610|N
20200107|AAME|6|0|1794|N
20200107|AAN|4250|0|6336|N
20200107|AAOI|16599|0|42547|N
20200107|AAON|215|0|369|N
20200107|AAP|18630|0|39370|N
20200107|AAPL|2217927|0|5216280|N
20200107|AAT|470|0|508|N
20200107|AAU|12368|0|33484|N
20200107|AAWW|3600|0|8847|N
20200107|AAXJ|10082|0|23208|N
20200107|AAXN|17973|202|62230|N
20200107|AB|13319|0|24422|N
20200107|ABB|18581|0|58631|N
20200107|ABBV|192303|0|451100|N
20200107|ABC|3339|0|6537|N
20200107|ABCB|222|0|761|N
20200107|ABDC|495|0|11904|N
20200107|ABEO|199717|0|262877|N
20200107|ABEV|665897|0|1146293|N
20200107|ABG|4449|0|6041|N
20200107|ABIO|320|0|1066|N
20200107|ABM|1363|0|1713|N
20200107|ABMD|28745|0|47270|N
20200107|ABR|25420|0|72786|N
20200107|ABRpC|200|0|210|N
20200107|ABT|32198|0|104660|N
20200107|ABTX|2803|0|5082|N
20200107|ABUS|41731|0|94638|N
20200107|ACA|2961|0|5621|N
20200107|ACAD|15023|400|46809|N
20200107|ACB|3779861|254694|6409906|N
20200107|ACBI|14|0|24|N
20200107|ACC|3096|0|57096|N
20200107|ACCO|3663|0|7169|N
20200107|ACEL|1099|0|1199|N
20200107|ACES|2629|0|6405|N
20200107|ACGL|17076|0|29932|N
20200107|ACGLO|3056|0|5421|N
20200107|ACGLP|297|0|1120|N
20200107|ACH|1588|0|5993|N
20200107|ACHC|330|0|1034|N
20200107|ACHN|10918|0|24712|N
20200107|ACHV|238902|100|483683|N
20200107|ACIA|5559|0|11831|N
20200107|ACIO|1870|0|3581|N
20200107|ACIU|2341|0|8639|N
20200107|ACIW|1384|0|13016|N
20200107|ACLS|307|0|619|N
20200107|ACM|6639|0|8717|N
20200107|ACMR|63553|0|117140|N
20200107|ACN|31690|0|90169|N
20200107|ACNB|600|0|655|N
20200107|ACOR|435943|1740|839737|N
20200107|ACP|4305|0|13044|N
20200107|ACRE|2947|0|4491|N
20200107|ACRS|15267|0|24416|N
20200107|ACRX|90902|1960|213359|N
20200107|ACSI|14|0|769|N
20200107|ACST|697988|550|1150309|N
20200107|ACT|17|0|223|N
20200107|ACTG|1654|0|1789|N
20200107|ACV|5406|0|9905|N
20200107|ACWF|114|0|1506|N
20200107|ACWI|3374|0|21307|N
20200107|ACWV|30076|0|40068|N
20200107|ACWX|712|0|13135|N
20200107|ACY|200|0|506|N
20200107|ADAP|21283|0|46710|N
20200107|ADBE|28530|0|80942|N
20200107|ADC|749|0|8337|N
20200107|ADES|14600|0|19705|N
20200107|ADI|15397|0|28547|N
20200107|ADIL|6201|0|11256|N
20200107|ADM|6859|0|37822|N
20200107|ADMA|84473|0|186075|N
20200107|ADME|355|0|3742|N
20200107|ADMP|161505|800|377911|N
20200107|ADMS|3368|0|16126|N
20200107|ADNT|9750|0|30267|N
20200107|ADP|57259|0|93057|N
20200107|ADPT|10988|0|31298|N
20200107|ADRE|884|0|5340|N
20200107|ADRO|45735|1000|107508|N
20200107|ADS|6908|0|11634|N
20200107|ADSK|3267|0|19732|N
20200107|ADSW|836|0|836|N
20200107|ADT|29844|0|50373|N
20200107|ADTN|6006|0|6516|N
20200107|ADUS|430|0|958|N
20200107|ADVM|9219|0|20425|N
20200107|ADX|16956|0|40050|N
20200107|ADXS|6165501|16025|11064131|N
20200107|AE|401|0|1152|N
20200107|AEB|700|0|739|N
20200107|AEE|2543|0|6242|N
20200107|AEF|5100|0|9710|N
20200107|AEFC|1305|0|1626|N
20200107|AEG|34433|0|68526|N
20200107|AEGN|453|0|2634|N
20200107|AEHR|22124|0|36008|N
20200107|AEIS|1708|0|5823|N
20200107|AEL|11103|400|14338|N
20200107|AELpA|520|0|741|N
20200107|AEM|31589|0|54024|N
20200107|AEMD|59155|340|101488|N
20200107|AEO|95511|0|271543|N
20200107|AEP|15989|0|25217|N
20200107|AEPpB|1186|0|1226|N
20200107|AER|1177|0|3053|N
20200107|AERI|13357|0|25581|N
20200107|AES|37804|0|54032|N
20200107|AESE|582|0|2468|N
20200107|AEY|57|0|3657|N
20200107|AEYE|101|0|215|N
20200107|AEZS|12625|0|34401|N
