Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20200106|A|4929|0|14469|N
20200106|AA|241754|30|348237|N
20200106|AAAU|3201|0|11447|N
20200106|AACG|18|0|7903|N
20200106|AAL|550010|577|824619|N
20200106|AAMC|400|0|1138|N
20200106|AAN|2498|0|9959|N
20200106|AAOI|6384|0|34004|N
20200106|AAON|418|0|1831|N
20200106|AAP|12228|0|15138|N
20200106|AAPL|2469822|2|6906498|N
20200106|AAT|5282|0|14102|N
20200106|AAU|14305|0|35780|N
20200106|AAWW|2608|0|5259|N
20200106|AAXJ|8301|0|17874|N
20200106|AAXN|91457|4122|172814|N
20200106|AB|14614|0|26187|N
20200106|ABB|16107|0|49165|N
20200106|ABBV|87385|0|229982|N
20200106|ABC|12676|0|23835|N
20200106|ABCB|587|0|1466|N
20200106|ABDC|964|0|1325|N
20200106|ABEO|169491|0|292716|N
20200106|ABEV|413139|0|723055|N
20200106|ABG|3392|0|3691|N
20200106|ABIO|3598|0|9403|N
20200106|ABM|289|0|1967|N
20200106|ABMD|46602|0|94764|N
20200106|ABR|28938|0|113931|N
20200106|ABRpB|3|0|3|N
20200106|ABRpC|14495|0|14495|N
20200106|ABT|38840|0|95277|N
20200106|ABTX|226|0|833|N
20200106|ABUS|73138|0|140320|N
20200106|AC|72|0|72|N
20200106|ACA|1227|0|3197|N
20200106|ACAD|30061|0|105896|N
20200106|ACB|4625802|328381|7147038|N
20200106|ACBI|2|0|1267|N
20200106|ACC|1953|0|73935|N
20200106|ACCO|1879|0|13408|N
20200106|ACEL|1714|0|1851|N
20200106|ACER|574|0|1385|N
20200106|ACES|1312|0|4753|N
20200106|ACGL|14086|0|27359|N
20200106|ACGLO|81|0|93|N
20200106|ACGLP|885|0|1481|N
20200106|ACH|5054|0|6186|N
20200106|ACHC|2767|0|7345|N
20200106|ACHN|11208|0|17968|N
20200106|ACHV|649999|0|1189108|N
20200106|ACIA|1257|0|9566|N
20200106|ACIO|1158|0|1232|N
20200106|ACIU|160|0|1590|N
20200106|ACIW|729|0|3646|N
20200106|ACLS|2195|0|6099|N
20200106|ACM|1405|0|7458|N
20200106|ACMR|26953|0|54753|N
20200106|ACN|17969|0|52532|N
20200106|ACNB|27|0|42|N
20200106|ACOR|548760|705|1220775|N
20200106|ACP|7772|1011|12475|N
20200106|ACRE|7070|0|18719|N
20200106|ACRS|5740|0|18682|N
20200106|ACRX|34794|0|99895|N
20200106|ACSI|727|0|1349|N
20200106|ACST|259019|100|475776|N
20200106|ACT|66|0|570|N
20200106|ACTG|856|0|1856|N
20200106|ACU|1153|0|1444|N
20200106|ACV|5169|0|5228|N
20200106|ACWF|1238|0|3482|N
20200106|ACWI|2309|0|23965|N
20200106|ACWV|21604|0|43754|N
20200106|ACWX|530|0|16620|N
20200106|ADAP|18320|0|31358|N
20200106|ADBE|21285|0|77018|N
20200106|ADC|1646|0|1915|N
20200106|ADES|13967|0|25855|N
20200106|ADI|9278|0|22065|N
20200106|ADIL|43|0|853|N
20200106|ADM|15804|0|50452|N
20200106|ADMA|56743|400|110698|N
20200106|ADME|8|0|841|N
20200106|ADMP|338292|0|780053|N
20200106|ADMS|3985|0|41021|N
20200106|ADNT|38160|0|45586|N
20200106|ADP|2946|0|12797|N
20200106|ADPT|16124|0|65852|N
20200106|ADRE|293|0|1596|N
20200106|ADRO|128875|0|221737|N
20200106|ADS|3048|0|7421|N
20200106|ADSK|2915|0|17491|N
20200106|ADSW|414|0|414|N
20200106|ADT|20956|0|37488|N
20200106|ADTN|152|0|256|N
20200106|ADUS|550|0|4874|N
20200106|ADVM|31325|0|62643|N
20200106|ADX|139200|844|280127|N
20200106|ADXS|766678|8124|1854508|N
20200106|AE|264|0|869|N
20200106|AEB|40|0|546|N
20200106|AEE|1844|0|6494|N
20200106|AEF|1065|0|1730|N
20200106|AEFC|1500|0|7055|N
20200106|AEG|73552|0|149943|N
20200106|AEGN|382|0|1417|N
20200106|AEHR|10538|0|23682|N
20200106|AEIS|3541|0|5614|N
20200106|AEL|8828|0|9641|N
20200106|AELpA|660|0|672|N
20200106|AEM|74591|0|115019|N
20200106|AEMD|23792|322|111018|N
20200106|AEO|24566|0|177778|N
20200106|AEP|8625|0|25102|N
20200106|AEPpB|286|0|286|N
20200106|AER|4895|0|6942|N
20200106|AERI|10421|0|22217|N
20200106|AES|22625|0|55195|N
20200106|AESE|3|0|1213|N
20200106|AEY|26|0|5714|N
20200106|AEZS|11102|0|17630|N
20200106|AFB|1607|0|4040|N
20200106|AFG|1981|0|3128|N
20200106|AFGB|18|0|3692|N
20200106|AFGC|575|0|933|N
20200106|AFH|48039|0|70106|N
20200106|AFI|6|0|580|N
20200106|AFIN|33125|0|128847|N
20200106|AFINP|19622|0|36319|N
20200106|AFK|1229|0|1598|N
20200106|AFL|15042|0|33472|N
20200106|AFMD|7438|0|57778|N
20200106|AFT|1984|0|1984|N
20200106|AFTY|505|0|1012|N
20200106|AFYA|3640|0|3984|N
20200106|AG|596132|0|1145972|N
20200106|AGCO|3130|0|4724|N
20200106|AGD|12444|0|14644|N
20200106|AGE|4392|0|12286|N
20200106|AGEN|71387|0|143455|N
20200106|AGFS|3831|0|9482|N
20200106|AGFSW|1000|0|1000|N
20200106|AGG|197891|0|273480|N
20200106|AGGY|19242|0|33834|N
20200106|AGI|102774|0|171250|N
20200106|AGIO|4916|0|8395|N
20200106|AGM|37|0|263|N
20200106|AGMH|237|0|638|N
20200106|AGMpD|1350|0|1750|N
20200106|AGN|6902|0|34956|N
20200106|AGNC|162358|0|259783|N
20200106|AGNCM|9834|0|9836|N
20200106|AGNCN|1030|0|1039|N
20200106|AGNCO|3250|0|5000|N
20200106|AGOpB|200|0|535|N
20200106|AGOpE|1000|0|1985|N
20200106|AGQ|10720|0|45662|N
20200106|AGR|408|0|1788|N
20200106|AGRO|3458|0|20242|N
20200106|AGRX|675427|3439|1178988|N
20200106|AGS|167|0|3047|N
20200106|AGT|1|0|576|N
20200106|AGTC|10028|0|20058|N
20200106|AGX|2037|0|2183|N
20200106|AGYS|184|0|1079|N
20200106|AGZ|1957|0|3057|N
20200106|AGZD|1666|0|2273|N
20200106|AHC|1063|0|4068|N
20200106|AHCO|14|0|809|N
20200106|AHH|354|0|2705|N
20200106|AHLpC|863|0|898|N
20200106|AHLpD|182|0|192|N
20200106|AHLpE|863|0|1553|N
20200106|AHPI|404|0|2985|N
20200106|AHT|13402|0|34572|N
20200106|AHTpF|3500|0|6903|N
20200106|AHTpG|100|0|619|N
20200106|AHTpH|100|0|100|N
20200106|AHTpI|1938|0|1938|N
20200106|AI|7349|0|28430|N
20200106|AIA|2801|0|3558|N
20200106|AIC|100|0|100|N
20200106|AIEQ|476|0|3701|N
20200106|AIF|1078|0|3259|N
20200106|AIG|15766|0|76601|N
20200106|AIG/WS|50|0|20008|N
20200106|AIGpA|9|0|121|N
20200106|AIH|401|0|8702|N
20200106|AIHS|25105|0|61571|N
20200106|AIIQ|53|0|295|N
20200106|AIM|27993|230|62937|N
20200106|AIMC|1910|0|2629|N
20200106|AIMT|39482|0|113273|N
20200106|AIN|88|0|864|N
20200106|AINC|800|0|925|N
20200106|AINV|39269|166|79016|N
20200106|AIO|100|0|100|N
20200106|AIQ|1403|0|1942|N
20200106|AIR|422|0|1617|N
20200106|AIRG|1032|0|2934|N
20200106|AIRI|14651|0|45924|N
20200106|AIRR|8|0|11|N
20200106|AIRT|24|0|24|N
20200106|AIRTP|600|0|1600|N
20200106|AIT|535|0|568|N
20200106|AIV|3173|0|5491|N
20200106|AIW|200|0|412|N
20200106|AIZ|346|0|662|N
20200106|AIpC|1|0|1|N
20200106|AJG|9660|0|14176|N
20200106|AJRD|27525|0|50582|N
20200106|AJX|824|0|4898|N
20200106|AKAM|7132|0|16927|N
20200106|AKBA|13683|0|58589|N
20200106|AKCA|6987|0|11257|N
20200106|AKER|25581|1|65798|N
20200106|AKG|8306|0|50439|N
20200106|AKO/B|35|0|108|N
20200106|AKR|1834|0|2326|N
20200106|AKRO|67857|1379|87622|N
20200106|AKRX|505161|0|810497|N
20200106|AKS|140834|0|508573|N
20200106|AKTS|6837|0|16194|N
20200106|AKTX|23210|0|35974|N
20200106|AL|7283|0|13587|N
