Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20200106|A|135800|952|411012|Q
20200106|AA|315774|700|822453|Q
20200106|AAAU|13492|0|25946|Q
20200106|AACG|3528|0|3946|Q
20200106|AADR|62139|0|70887|Q
20200106|AAL|1017030|826|1526735|Q
20200106|AAME|300|0|1200|Q
20200106|AAN|46789|8|195035|Q
20200106|AAOI|44368|0|109178|Q
20200106|AAON|5748|0|16207|Q
20200106|AAP|107551|0|184064|Q
20200106|AAPL|2488501|53962|7329345|Q
20200106|AAT|42507|0|85166|Q
20200106|AAU|59704|0|99418|Q
20200106|AAWW|24737|0|47650|Q
20200106|AAXJ|19843|0|102066|Q
20200106|AAXN|254710|34948|514543|Q
20200106|AB|10547|0|52616|Q
20200106|ABB|266863|2100|504772|Q
20200106|ABBV|915572|2641|2283556|Q
20200106|ABC|100305|0|173709|Q
20200106|ABCB|38903|57|57269|Q
20200106|ABDC|1667|0|7972|Q
20200106|ABEO|310634|9091|808560|Q
20200106|ABEV|983873|4083|2696402|Q
20200106|ABG|9592|0|23221|Q
20200106|ABIO|6937|0|9177|Q
20200106|ABM|29468|61|73553|Q
20200106|ABMD|218916|1120|362528|Q
20200106|ABR|46698|0|232536|Q
20200106|ABRpA|620|0|1499|Q
20200106|ABT|595562|1863|1875405|Q
20200106|ABTX|6788|0|12079|Q
20200106|ABUS|96065|100|774034|Q
20200106|AC|466|0|568|Q
20200106|ACA|19648|1684|62101|Q
20200106|ACAD|186419|415|417702|Q
20200106|ACB|6923422|65686|11285335|Q
20200106|ACBI|326|0|8572|Q
20200106|ACC|15635|0|110192|Q
20200106|ACCO|48117|0|275279|Q
20200106|ACEL|11258|0|64124|Q
20200106|ACER|1673|0|7329|Q
20200106|ACES|1159|0|5256|Q
20200106|ACGL|148457|617|223695|Q
20200106|ACGLO|4607|31|6498|Q
20200106|ACGLP|15363|3600|38830|Q
20200106|ACH|11745|0|15644|Q
20200106|ACHC|82947|0|178883|Q
20200106|ACHN|499859|3100|1225456|Q
20200106|ACHV|698315|6100|964987|Q
20200106|ACIA|13624|0|36789|Q
20200106|ACIO|7853|0|8045|Q
20200106|ACIU|25088|0|34081|Q
20200106|ACIW|20007|0|41831|Q
20200106|ACLS|5847|0|20097|Q
20200106|ACM|19636|119|100511|Q
20200106|ACMR|68635|2500|122187|Q
20200106|ACN|124624|511|511967|Q
20200106|ACNB|416|0|2377|Q
20200106|ACOR|744914|16345|1352575|Q
20200106|ACP|10854|0|27538|Q
20200106|ACRE|16667|0|51404|Q
20200106|ACRS|23412|300|75212|Q
20200106|ACRX|74645|1225|157233|Q
20200106|ACSI|40|0|40|Q
20200106|ACST|358498|5076|660811|Q
20200106|ACT|15|0|105|Q
20200106|ACTG|19529|0|77077|Q
20200106|ACU|6701|0|10209|Q
20200106|ACV|10216|0|20067|Q
20200106|ACWF|2755|0|3089|Q
20200106|ACWI|157904|40000|999398|Q
20200106|ACWV|30183|0|237479|Q
20200106|ACWX|26989|2000|810932|Q
20200106|ACY|515|0|2463|Q
20200106|ADAP|46949|3904|66983|Q
20200106|ADBE|135418|422|330376|Q
20200106|ADC|20133|0|85573|Q
20200106|ADES|58603|0|84794|Q
20200106|ADI|123732|1318|296126|Q
20200106|ADIL|2626|1508|7813|Q
20200106|ADM|179832|1910|529260|Q
20200106|ADMA|111303|300|190857|Q
20200106|ADME|6135|0|7093|Q
20200106|ADMP|348833|1241|809561|Q
20200106|ADMS|35934|1276|111260|Q
20200106|ADNT|116842|2|209898|Q
20200106|ADP|82358|422|196913|Q
20200106|ADPT|91277|1100|154492|Q
20200106|ADRA|1|0|1708|Q
20200106|ADRD|237|0|9529|Q
20200106|ADRE|816|84|1924|Q
20200106|ADRO|147272|354|494890|Q
20200106|ADS|54287|0|127728|Q
20200106|ADSK|44210|830|140766|Q
20200106|ADSW|83302|0|108836|Q
20200106|ADT|385808|0|457609|Q
20200106|ADTN|8757|0|23203|Q
20200106|ADUS|12838|0|26190|Q
20200106|ADVM|58397|0|216465|Q
20200106|ADX|125000|5617|273404|Q
20200106|ADXS|733837|19036|1927358|Q
20200106|AE|206|0|843|Q
20200106|AEB|7991|0|11922|Q
