Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20200107|A|66774|30|413558|B,Q,N
20200107|AA|392971|2782|2022499|B,Q,N
20200107|AAAU|19020|0|22305|B,Q,N
20200107|AACG|4122|1300|12984|Q,N
20200107|AADR|5878|0|8850|Q,N
20200107|AAL|1363738|10728|2411432|B,Q,N
20200107|AAMC|507|0|840|Q,N
20200107|AAME|6|0|1794|N
20200107|AAN|70686|0|162056|B,Q,N
20200107|AAOI|52899|0|113559|B,Q,N
20200107|AAON|7284|231|9916|Q,N
20200107|AAP|201526|1|317663|B,Q,N
20200107|AAPL|4374843|42223|12173460|B,Q,N
20200107|AAT|9470|200|20775|Q,N
20200107|AAU|28039|0|106051|Q,N
20200107|AAWW|27333|0|79385|Q,N
20200107|AAXJ|61146|0|168238|Q,N
20200107|AAXN|82168|2377|225402|B,Q,N
20200107|AB|41494|300|93747|Q,N
20200107|ABB|140218|1553|307783|Q,N
20200107|ABBV|1066193|7994|2315516|B,Q,N
20200107|ABC|147285|200|241084|B,Q,N
20200107|ABCB|23959|0|62825|Q,N
20200107|ABDC|2593|0|14508|Q,N
20200107|ABEO|545029|6400|947982|B,Q,N
20200107|ABEV|1814085|8648|3104896|Q,N
20200107|ABG|23243|0|46249|Q,N
20200107|ABIO|3231|0|5292|Q,N
20200107|ABM|26671|0|40133|Q,N
20200107|ABMD|183517|0|382382|B,Q,N
20200107|ABR|74205|0|236936|Q,N
20200107|ABRpA|100|0|300|Q
20200107|ABRpB|100|0|100|Q
20200107|ABRpC|300|0|310|Q,N
20200107|ABT|394266|2200|1154866|B,Q,N
20200107|ABTX|20121|0|51855|Q,N
20200107|ABUS|117669|600|266894|B,Q,N
20200107|AC|426|0|893|Q
20200107|ACA|27042|0|49307|B,Q,N
20200107|ACAD|137758|4700|474610|B,Q,N
20200107|ACB|9011151|302634|15018620|B,Q,N
20200107|ACBI|849|0|4132|Q,N
20200107|ACC|27774|22|172616|Q,N
20200107|ACCO|22229|0|101010|B,Q,N
20200107|ACEL|6323|0|16623|B,Q,N
20200107|ACER|3061|0|7539|Q
20200107|ACES|10702|0|20554|Q,N
20200107|ACGL|202068|171|459384|B,Q,N
20200107|ACGLO|5429|0|9538|Q,N
20200107|ACGLP|534|0|8197|Q,N
20200107|ACH|15939|0|26086|B,Q,N
20200107|ACHC|32427|300|67678|Q,N
20200107|ACHN|365785|0|1035432|B,Q,N
20200107|ACHV|539865|17100|1024097|Q,N
20200107|ACIA|24050|0|167854|Q,N
20200107|ACIO|2910|0|6800|Q,N
20200107|ACIU|31978|0|68839|Q,N
20200107|ACIW|60040|0|142331|Q,N
20200107|ACLS|3938|500|27268|Q,N
20200107|ACM|74786|2100|214239|B,Q,N
20200107|ACMR|205148|757|364644|B,Q,N
20200107|ACN|310482|753|801817|B,Q,N
20200107|ACNB|1104|0|2379|Q,N
20200107|ACOR|943787|2740|2023689|B,Q,N
20200107|ACP|22212|0|47503|Q,N
20200107|ACRE|18416|0|34700|Q,N
20200107|ACRS|35450|0|69990|Q,N
20200107|ACRX|285355|4960|508947|Q,N
20200107|ACSG|85|0|85|Q
20200107|ACSI|355|0|2060|Q,N
20200107|ACST|1701122|6950|2895883|B,Q,N
20200107|ACT|25|0|583|Q,N
20200107|ACTG|6556|0|12963|Q,N
20200107|ACTT|20602|0|79036|Q
20200107|ACU|3175|0|11582|Q
20200107|ACV|11358|0|38613|Q,N
20200107|ACWF|2031|0|4610|Q,N
20200107|ACWI|119091|0|594262|Q,N
20200107|ACWV|57492|0|122728|Q,N
20200107|ACWX|9732|0|238290|Q,N
20200107|ACY|230|0|536|B,N
20200107|ADAP|40904|7300|91921|Q,N
20200107|ADBE|790209|101|1158414|B,Q,N
20200107|ADC|46113|0|105853|Q,N
20200107|ADES|42869|897|75192|B,Q,N
20200107|ADI|271519|0|638371|B,Q,N
20200107|ADIL|16871|1100|34024|Q,N
20200107|ADM|155720|21|375837|B,Q,N
20200107|ADMA|204879|0|400501|B,Q,N
20200107|ADME|4259|0|11918|Q,N
20200107|ADMP|371080|4980|789266|Q,N
20200107|ADMS|29328|99|104427|Q,N
20200107|ADNT|159624|44|273953|B,Q,N
20200107|ADP|163231|1698|398855|B,Q,N
20200107|ADPT|67594|501|297314|B,Q,N
20200107|ADRA|1|0|654|Q
20200107|ADRE|18212|0|30154|Q,N
20200107|ADRO|156629|1000|399948|B,Q,N
20200107|ADRU|100|0|1400|Q
20200107|ADS|43130|0|111797|B,Q,N
20200107|ADSK|59670|1000|177342|B,Q,N
20200107|ADSW|361167|0|708819|Q,N
20200107|ADT|250730|0|403868|B,Q,N
20200107|ADTN|11475|0|52894|Q,N
20200107|ADUS|4841|0|8419|Q,N
20200107|ADVM|32758|0|286105|Q,N
20200107|ADX|67459|800|214102|B,Q,N
20200107|ADXS|12348998|123092|21450572|B,Q,N
20200107|AE|1912|0|6341|Q,N
20200107|AEB|2720|0|3350|Q,N
20200107|AEE|83957|50|226202|B,Q,N
20200107|AEF|32892|0|51340|Q,N
20200107|AEFC|46323|300|75512|Q,N
20200107|AEG|127470|0|296665|B,Q,N
20200107|AEGN|5032|0|12354|Q,N
20200107|AEHR|39945|0|115303|Q,N
20200107|AEIS|38110|132|61396|B,Q,N
20200107|AEL|57753|423|169516|Q,N
20200107|AELpA|24018|0|52282|Q,N
20200107|AEM|202328|65|368323|B,Q,N
20200107|AEMD|139443|10988|209897|Q,N
20200107|AEO|1121588|3300|2063955|B,Q,N
20200107|AEP|238511|3433|717595|B,Q,N
20200107|AEPpB|2127|0|7519|Q,N
20200107|AER|23505|0|139821|B,Q,N
20200107|AERI|165172|800|293078|B,Q,N
20200107|AES|425750|3400|781437|Q,N
20200107|AESE|593|0|3843|Q,N
20200107|AESR|100|0|100|Q
20200107|AEY|1297|0|7147|Q,N
20200107|AEYE|341|0|2556|B,Q,N
