Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20200107|A|62901|30|388440|Q
20200107|AA|273982|2782|1561485|Q
20200107|AAAU|17166|0|18917|Q
20200107|AACG|3301|1300|9826|Q
20200107|AADR|5530|0|8396|Q
20200107|AAL|780301|10668|1459240|Q
20200107|AAMC|130|0|230|Q
20200107|AAN|66335|0|155619|Q
20200107|AAOI|35709|0|68927|Q
20200107|AAON|7069|231|9547|Q
20200107|AAP|182726|1|277777|Q
20200107|AAPL|2128278|42223|6894726|Q
20200107|AAT|9000|200|20267|Q
20200107|AAU|15671|0|72567|Q
20200107|AAWW|23733|0|70538|Q
20200107|AAXJ|51064|0|145030|Q
20200107|AAXN|64042|2175|162524|Q
20200107|AB|28175|300|69325|Q
20200107|ABB|121637|1553|249152|Q
20200107|ABBV|872280|7994|1861571|Q
20200107|ABC|143845|200|234381|Q
20200107|ABCB|23737|0|62064|Q
20200107|ABDC|2098|0|2604|Q
20200107|ABEO|334537|6400|673480|Q
20200107|ABEV|1148188|8648|1958603|Q
20200107|ABG|18794|0|40208|Q
20200107|ABIO|2911|0|4226|Q
20200107|ABM|25308|0|38420|Q
20200107|ABMD|154517|0|334145|Q
20200107|ABR|48785|0|164150|Q
20200107|ABRpA|100|0|300|Q
20200107|ABRpB|100|0|100|Q
20200107|ABRpC|100|0|100|Q
20200107|ABT|361657|2200|1049588|Q
20200107|ABTX|17318|0|46773|Q
20200107|ABUS|75438|600|170391|Q
20200107|AC|426|0|893|Q
20200107|ACA|20505|0|38979|Q
20200107|ACAD|122635|4300|424615|Q
20200107|ACB|5198705|47940|8560676|Q
20200107|ACBI|835|0|4108|Q
20200107|ACC|24678|22|115520|Q
20200107|ACCO|17566|0|92841|Q
20200107|ACEL|5204|0|15404|Q
20200107|ACER|3061|0|7539|Q
20200107|ACES|8073|0|14149|Q
20200107|ACGL|184867|171|429262|Q
20200107|ACGLO|2373|0|4117|Q
20200107|ACGLP|237|0|7077|Q
20200107|ACH|14320|0|19662|Q
20200107|ACHC|32097|300|66644|Q
20200107|ACHN|353107|0|1008960|Q
20200107|ACHV|300963|17000|540414|Q
20200107|ACIA|18491|0|156023|Q
20200107|ACIO|1040|0|3219|Q
20200107|ACIU|29637|0|60200|Q
20200107|ACIW|58656|0|129315|Q
20200107|ACLS|3631|500|26649|Q
20200107|ACM|68146|2100|205521|Q
20200107|ACMR|135875|757|240088|Q
20200107|ACN|276208|753|708789|Q
20200107|ACNB|504|0|1724|Q
20200107|ACOR|505163|1000|1178248|Q
20200107|ACP|17907|0|34459|Q
20200107|ACRE|15469|0|30209|Q
20200107|ACRS|20183|0|45574|Q
20200107|ACRX|194453|3000|295588|Q
20200107|ACSG|85|0|85|Q
20200107|ACSI|341|0|1291|Q
20200107|ACST|995680|6400|1734019|Q
20200107|ACT|8|0|360|Q
20200107|ACTG|4902|0|11174|Q
20200107|ACTT|20602|0|79036|Q
20200107|ACU|3175|0|11582|Q
20200107|ACV|5952|0|28708|Q
20200107|ACWF|1917|0|3104|Q
20200107|ACWI|115717|0|572955|Q
20200107|ACWV|27416|0|82660|Q
20200107|ACWX|9020|0|225155|Q
20200107|ADAP|19621|7300|45211|Q
20200107|ADBE|761054|101|1074041|Q
20200107|ADC|45364|0|97516|Q
20200107|ADES|28025|897|55111|Q
20200107|ADI|255656|0|608065|Q
20200107|ADIL|10670|1100|22768|Q
20200107|ADM|148831|21|337760|Q
20200107|ADMA|120206|0|212157|Q
20200107|ADME|3904|0|8176|Q
20200107|ADMP|209575|4180|411355|Q
20200107|ADMS|25960|99|88301|Q
20200107|ADNT|149772|44|243582|Q
20200107|ADP|105693|1698|305140|Q
20200107|ADPT|56506|501|265616|Q
20200107|ADRA|1|0|654|Q
20200107|ADRE|17328|0|24814|Q
20200107|ADRO|110494|0|290440|Q
20200107|ADRU|100|0|1400|Q
20200107|ADS|36122|0|98463|Q
20200107|ADSK|56388|1000|157586|Q
20200107|ADSW|360331|0|707983|Q
20200107|ADT|220386|0|352795|Q
20200107|ADTN|5469|0|46378|Q
20200107|ADUS|4411|0|7461|Q
20200107|ADVM|23539|0|265680|Q
20200107|ADX|50403|800|173952|Q
20200107|ADXS|6153849|107067|10310586|Q
20200107|AE|1511|0|5189|Q
20200107|AEB|2020|0|2611|Q
20200107|AEE|81282|50|219628|Q
20200107|AEF|27792|0|41630|Q
20200107|AEFC|45018|300|73886|Q
20200107|AEG|92937|0|228039|Q
20200107|AEGN|4579|0|9720|Q
20200107|AEHR|17821|0|79295|Q
20200107|AEIS|36376|132|55526|Q
20200107|AEL|46650|23|155178|Q
20200107|AELpA|23498|0|51541|Q
20200107|AEM|168033|65|311168|Q
20200107|AEMD|80288|10648|108409|Q
20200107|AEO|1025477|3300|1790712|Q
20200107|AEP|222312|3433|692027|Q
20200107|AEPpB|941|0|6293|Q
20200107|AER|22295|0|136602|Q
20200107|AERI|150785|800|266467|Q
20200107|AES|387946|3400|727405|Q
20200107|AESE|11|0|1375|Q
20200107|AESR|100|0|100|Q
20200107|AEY|1240|0|3490|Q
20200107|AEYE|220|0|2321|Q
20200107|AEZS|35195|0|59932|Q
20200107|AFB|3878|0|11867|Q
20200107|AFC|2008|0|3585|Q
20200107|AFG|19737|49|34810|Q
20200107|AFGB|4739|0|14554|Q
20200107|AFGC|124776|0|289938|Q
20200107|AFGH|2308|0|4432|Q
20200107|AFH|27731|5601|32646|Q
20200107|AFI|6243|0|9352|Q
20200107|AFIN|65562|196|137365|Q
20200107|AFINP|6242|0|13688|Q
20200107|AFK|1316|0|4288|Q
20200107|AFL|547808|5372|972507|Q
20200107|AFMD|31737|1393|233822|Q
20200107|AFT|14020|0|31607|Q
20200107|AFTY|250|0|2051|Q
20200107|AFYA|10096|0|22513|Q
20200107|AG|544464|26101|863284|Q
20200107|AGBA|1|0|1|Q
20200107|AGCO|51909|288|86973|Q
20200107|AGD|6538|0|14407|Q
20200107|AGE|11265|0|18107|Q
20200107|AGEN|74292|0|166981|Q
20200107|AGFS|12929|0|17681|Q
20200107|AGG|1015884|500|1501221|Q
20200107|AGGY|36114|0|78724|Q
20200107|AGI|151928|2|220969|Q
20200107|AGIO|73814|0|175435|Q
20200107|AGLE|2649|0|22617|Q
20200107|AGM|3930|0|6452|Q
20200107|AGMH|200|0|218|Q
20200107|AGMpD|2162|0|7743|Q
20200107|AGN|54059|479|1039822|Q
20200107|AGNC|937210|0|3089904|Q
20200107|AGNCM|2289|0|4013|Q
20200107|AGNCN|1234|0|2445|Q
20200107|AGNCO|22443|0|32146|Q
20200107|AGO|15377|0|59087|Q
20200107|AGOpB|1554|0|1804|Q
20200107|AGOpE|934|0|1880|Q
20200107|AGQ|102268|13396|272095|Q
20200107|AGR|48141|0|72662|Q
20200107|AGRO|10453|576|31376|Q
20200107|AGRX|356308|8922|488262|Q
20200107|AGS|10494|0|26843|Q
20200107|AGTC|49193|0|75976|Q
20200107|AGX|22044|0|43180|Q
20200107|AGYS|1716|0|5786|Q
20200107|AGZ|2666|31|12153|Q
20200107|AGZD|354|0|1085|Q
20200107|AHC|8804|0|14449|Q
20200107|AHCO|5462|0|15946|Q
20200107|AHH|32451|0|43490|Q
20200107|AHLpC|1806|0|2647|Q
20200107|AHLpD|2099|0|6674|Q
20200107|AHLpE|1536|0|6890|Q
20200107|AHPI|134|0|311|Q
